gene_ref	gene_id	gene_name	condition_1	condition_2	isoformUpregulated	isoformDownregulated	iso_ref_up	iso_ref_down	featureCompared	isoformsDifferent	switchConsequence	isoPair	cell_line_comparison	featureCompared2
geneComp_00039300	ENSG00000137942.18	FNBP1L	acquired_resistant	sensitive	ENST00000370253.6	ENST00000260506.12	isoComp_00235853	isoComp_00235851	intron_retention	True	Intron retention loss	ENST00000370253.6 ENST00000260506.12	42MGBA_TMZRes vs. 42MGBA	Intron Retention
geneComp_00039300	ENSG00000137942.18	FNBP1L	acquired_resistant	sensitive	ENST00000370253.6	ENST00000260506.12	isoComp_00235853	isoComp_00235851	5_utr_seq_similarity	True	5UTR is shorter	ENST00000370253.6 ENST00000260506.12	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039300	ENSG00000137942.18	FNBP1L	acquired_resistant	sensitive	ENST00000370253.6	ENST00000260506.12	isoComp_00235853	isoComp_00235851	3_utr_seq_similarity	True	3UTR is shorter	ENST00000370253.6 ENST00000260506.12	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00236061	isoComp_00236052	tss	True	Tss more downstream	MSTRG.15721.3 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00236061	isoComp_00236052	intron_structure	True		MSTRG.15721.3 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00236061	isoComp_00236052	exon_number	True	Exon loss	MSTRG.15721.3 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00236061	isoComp_00236052	5_utr_seq_similarity	True	5UTR is longer	MSTRG.15721.3 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00236061	isoComp_00236052	3_utr_seq_similarity	True	3UTR is shorter	MSTRG.15721.3 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00236061	isoComp_00236055	tss	True	Tss more downstream	MSTRG.15721.3 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00236061	isoComp_00236055	tts	True	Tts more upstream	MSTRG.15721.3 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Alternative TTS
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00236061	isoComp_00236055	intron_structure	True		MSTRG.15721.3 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00236061	isoComp_00236055	exon_number	True	Exon loss	MSTRG.15721.3 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00236061	isoComp_00236055	5_utr_seq_similarity	True	5UTR is longer	MSTRG.15721.3 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00236061	isoComp_00236055	3_utr_seq_similarity	True	3UTR is shorter	MSTRG.15721.3 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00236062	isoComp_00236052	tss	True	Tss more downstream	MSTRG.15721.4 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00236062	isoComp_00236052	intron_structure	True		MSTRG.15721.4 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00236062	isoComp_00236052	exon_number	True	Exon loss	MSTRG.15721.4 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00236062	isoComp_00236052	5_utr_seq_similarity	True	5UTR is longer	MSTRG.15721.4 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00236062	isoComp_00236052	3_utr_seq_similarity	True	3UTR is shorter	MSTRG.15721.4 ENST00000378727.8	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000505747.6	isoComp_00236062	isoComp_00236055	tss	True	Tss more downstream	MSTRG.15721.4 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000505747.6	isoComp_00236062	isoComp_00236055	tts	True	Tts more upstream	MSTRG.15721.4 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Alternative TTS
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000505747.6	isoComp_00236062	isoComp_00236055	intron_structure	True		MSTRG.15721.4 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000505747.6	isoComp_00236062	isoComp_00236055	exon_number	True	Exon loss	MSTRG.15721.4 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000505747.6	isoComp_00236062	isoComp_00236055	5_utr_seq_similarity	True	5UTR is longer	MSTRG.15721.4 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039323	ENSG00000138050.15	THUMPD2	acquired_resistant	sensitive	MSTRG.15721.4	ENST00000505747.6	isoComp_00236062	isoComp_00236055	3_utr_seq_similarity	True	3UTR is shorter	MSTRG.15721.4 ENST00000505747.6	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.2	isoComp_00236666	isoComp_00236668	exon_number	True	Exon loss	ENST00000392238.3 MSTRG.17003.2	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.2	isoComp_00236666	isoComp_00236668	intron_retention	True	Intron retention gain	ENST00000392238.3 MSTRG.17003.2	42MGBA_TMZRes vs. 42MGBA	Intron Retention
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.2	isoComp_00236666	isoComp_00236668	5_utr_seq_similarity	True	5UTR is shorter	ENST00000392238.3 MSTRG.17003.2	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.4	isoComp_00236666	isoComp_00236669	tss	True	Tss more upstream	ENST00000392238.3 MSTRG.17003.4	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.4	isoComp_00236666	isoComp_00236669	intron_structure	True		ENST00000392238.3 MSTRG.17003.4	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.4	isoComp_00236666	isoComp_00236669	intron_retention	True	Intron retention gain	ENST00000392238.3 MSTRG.17003.4	42MGBA_TMZRes vs. 42MGBA	Intron Retention
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.4	isoComp_00236666	isoComp_00236669	5_utr_seq_similarity	True	5UTR is shorter	ENST00000392238.3 MSTRG.17003.4	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.5	isoComp_00236666	isoComp_00236670	tss	True	Tss more upstream	ENST00000392238.3 MSTRG.17003.5	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.5	isoComp_00236666	isoComp_00236670	intron_structure	True		ENST00000392238.3 MSTRG.17003.5	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.5	isoComp_00236666	isoComp_00236670	intron_retention	True	Intron retention gain	ENST00000392238.3 MSTRG.17003.5	42MGBA_TMZRes vs. 42MGBA	Intron Retention
geneComp_00039395	ENSG00000138439.12	FAM117B	acquired_resistant	sensitive	ENST00000392238.3	MSTRG.17003.5	isoComp_00236666	isoComp_00236670	5_utr_seq_similarity	True	5UTR is shorter	ENST00000392238.3 MSTRG.17003.5	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039449	ENSG00000138756.19	BMP2K	acquired_resistant	sensitive	ENST00000502871.5	ENST00000502613.3	isoComp_00237196	isoComp_00237195	tts	True	Tts more upstream	ENST00000502871.5 ENST00000502613.3	42MGBA_TMZRes vs. 42MGBA	Alternative TTS
geneComp_00039449	ENSG00000138756.19	BMP2K	acquired_resistant	sensitive	ENST00000502871.5	ENST00000502613.3	isoComp_00237196	isoComp_00237195	last_exon	True	Last exon more upstream	ENST00000502871.5 ENST00000502613.3	42MGBA_TMZRes vs. 42MGBA	Alternative Last Exon
geneComp_00039449	ENSG00000138756.19	BMP2K	acquired_resistant	sensitive	ENST00000502871.5	ENST00000502613.3	isoComp_00237196	isoComp_00237195	exon_number	True	Exon loss	ENST00000502871.5 ENST00000502613.3	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039449	ENSG00000138756.19	BMP2K	acquired_resistant	sensitive	ENST00000502871.5	ENST00000502613.3	isoComp_00237196	isoComp_00237195	3_utr_seq_similarity	True	3UTR is shorter	ENST00000502871.5 ENST00000502613.3	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00039544	ENSG00000139428.12	MMAB	acquired_resistant	sensitive	ENST00000545712.7	ENST00000537496.5	isoComp_00238072	isoComp_00238067	tts	True	Tts more upstream	ENST00000545712.7 ENST00000537496.5	42MGBA_TMZRes vs. 42MGBA	Alternative TTS
geneComp_00039544	ENSG00000139428.12	MMAB	acquired_resistant	sensitive	ENST00000545712.7	ENST00000537496.5	isoComp_00238072	isoComp_00238067	intron_structure	True		ENST00000545712.7 ENST00000537496.5	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039544	ENSG00000139428.12	MMAB	acquired_resistant	sensitive	ENST00000545712.7	ENST00000537496.5	isoComp_00238072	isoComp_00238067	exon_number	True	Exon loss	ENST00000545712.7 ENST00000537496.5	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039544	ENSG00000139428.12	MMAB	acquired_resistant	sensitive	ENST00000545712.7	ENST00000537496.5	isoComp_00238072	isoComp_00238067	3_utr_seq_similarity	True	3UTR is longer	ENST00000545712.7 ENST00000537496.5	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00039916	ENSG00000142453.12	CARM1	acquired_resistant	sensitive	MSTRG.14113.10	ENST00000344150.8	isoComp_00241971	isoComp_00241962	tss	True	Tss more downstream	MSTRG.14113.10 ENST00000344150.8	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00039916	ENSG00000142453.12	CARM1	acquired_resistant	sensitive	MSTRG.14113.10	ENST00000344150.8	isoComp_00241971	isoComp_00241962	intron_structure	True		MSTRG.14113.10 ENST00000344150.8	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039916	ENSG00000142453.12	CARM1	acquired_resistant	sensitive	MSTRG.14113.10	ENST00000344150.8	isoComp_00241971	isoComp_00241962	exon_number	True	Exon loss	MSTRG.14113.10 ENST00000344150.8	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039916	ENSG00000142453.12	CARM1	acquired_resistant	sensitive	MSTRG.14113.10	ENST00000344150.8	isoComp_00241971	isoComp_00241962	5_utr_seq_similarity	True	5UTR is longer	MSTRG.14113.10 ENST00000344150.8	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039998	ENSG00000143157.12	POGK	acquired_resistant	sensitive	ENST00000367876.9	ENST00000367875.1	isoComp_00242537	isoComp_00242536	tss	True	Tss more upstream	ENST00000367876.9 ENST00000367875.1	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00039998	ENSG00000143157.12	POGK	acquired_resistant	sensitive	ENST00000367876.9	ENST00000367875.1	isoComp_00242537	isoComp_00242536	intron_structure	True		ENST00000367876.9 ENST00000367875.1	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00039998	ENSG00000143157.12	POGK	acquired_resistant	sensitive	ENST00000367876.9	ENST00000367875.1	isoComp_00242537	isoComp_00242536	exon_number	True	Exon gain	ENST00000367876.9 ENST00000367875.1	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00039998	ENSG00000143157.12	POGK	acquired_resistant	sensitive	ENST00000367876.9	ENST00000367875.1	isoComp_00242537	isoComp_00242536	intron_retention	True	Intron retention loss	ENST00000367876.9 ENST00000367875.1	42MGBA_TMZRes vs. 42MGBA	Intron Retention
geneComp_00039998	ENSG00000143157.12	POGK	acquired_resistant	sensitive	ENST00000367876.9	ENST00000367875.1	isoComp_00242537	isoComp_00242536	5_utr_seq_similarity	True	5UTR is shorter	ENST00000367876.9 ENST00000367875.1	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00039998	ENSG00000143157.12	POGK	acquired_resistant	sensitive	ENST00000367876.9	ENST00000367875.1	isoComp_00242537	isoComp_00242536	3_utr_seq_similarity	True	3UTR is shorter	ENST00000367876.9 ENST00000367875.1	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00040271	ENSG00000144749.14	LRIG1	acquired_resistant	sensitive	MSTRG.19937.4	ENST00000273261.8	isoComp_00244974	isoComp_00244967	tss	True	Tss more downstream	MSTRG.19937.4 ENST00000273261.8	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00040271	ENSG00000144749.14	LRIG1	acquired_resistant	sensitive	MSTRG.19937.4	ENST00000273261.8	isoComp_00244974	isoComp_00244967	intron_structure	True		MSTRG.19937.4 ENST00000273261.8	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00040271	ENSG00000144749.14	LRIG1	acquired_resistant	sensitive	MSTRG.19937.4	ENST00000273261.8	isoComp_00244974	isoComp_00244967	exon_number	True	Exon loss	MSTRG.19937.4 ENST00000273261.8	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00040271	ENSG00000144749.14	LRIG1	acquired_resistant	sensitive	MSTRG.19937.4	ENST00000273261.8	isoComp_00244974	isoComp_00244967	5_utr_seq_similarity	True	5UTR is shorter	MSTRG.19937.4 ENST00000273261.8	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00040365	ENSG00000145555.15	MYO10	acquired_resistant	sensitive	MSTRG.22268.4	ENST00000513610.6	isoComp_00245683	isoComp_00245679	tss	True	Tss more downstream	MSTRG.22268.4 ENST00000513610.6	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00040365	ENSG00000145555.15	MYO10	acquired_resistant	sensitive	MSTRG.22268.4	ENST00000513610.6	isoComp_00245683	isoComp_00245679	tts	True	Tts more upstream	MSTRG.22268.4 ENST00000513610.6	42MGBA_TMZRes vs. 42MGBA	Alternative TTS
geneComp_00040365	ENSG00000145555.15	MYO10	acquired_resistant	sensitive	MSTRG.22268.4	ENST00000513610.6	isoComp_00245683	isoComp_00245679	intron_structure	True		MSTRG.22268.4 ENST00000513610.6	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00040365	ENSG00000145555.15	MYO10	acquired_resistant	sensitive	MSTRG.22268.4	ENST00000513610.6	isoComp_00245683	isoComp_00245679	exon_number	True	Exon loss	MSTRG.22268.4 ENST00000513610.6	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00040365	ENSG00000145555.15	MYO10	acquired_resistant	sensitive	MSTRG.22268.4	ENST00000513610.6	isoComp_00245683	isoComp_00245679	5_utr_seq_similarity	True	5UTR is longer	MSTRG.22268.4 ENST00000513610.6	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00040365	ENSG00000145555.15	MYO10	acquired_resistant	sensitive	MSTRG.22268.4	ENST00000513610.6	isoComp_00245683	isoComp_00245679	3_utr_seq_similarity	True	3UTR is shorter	MSTRG.22268.4 ENST00000513610.6	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00040423	ENSG00000145990.11	GFOD1	acquired_resistant	sensitive	ENST00000605067.1	ENST00000379287.4	isoComp_00246271	isoComp_00246269	tss	True	Tss more downstream	ENST00000605067.1 ENST00000379287.4	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00040423	ENSG00000145990.11	GFOD1	acquired_resistant	sensitive	ENST00000605067.1	ENST00000379287.4	isoComp_00246271	isoComp_00246269	tts	True	Tts more upstream	ENST00000605067.1 ENST00000379287.4	42MGBA_TMZRes vs. 42MGBA	Alternative TTS
geneComp_00040423	ENSG00000145990.11	GFOD1	acquired_resistant	sensitive	ENST00000605067.1	ENST00000379287.4	isoComp_00246271	isoComp_00246269	intron_structure	True		ENST00000605067.1 ENST00000379287.4	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00040423	ENSG00000145990.11	GFOD1	acquired_resistant	sensitive	ENST00000605067.1	ENST00000379287.4	isoComp_00246271	isoComp_00246269	last_exon	True	Last exon more upstream	ENST00000605067.1 ENST00000379287.4	42MGBA_TMZRes vs. 42MGBA	Alternative Last Exon
geneComp_00040423	ENSG00000145990.11	GFOD1	acquired_resistant	sensitive	ENST00000605067.1	ENST00000379287.4	isoComp_00246271	isoComp_00246269	5_utr_seq_similarity	True	5UTR is shorter	ENST00000605067.1 ENST00000379287.4	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00040423	ENSG00000145990.11	GFOD1	acquired_resistant	sensitive	ENST00000605067.1	ENST00000379287.4	isoComp_00246271	isoComp_00246269	3_utr_seq_similarity	True	3UTR is shorter	ENST00000605067.1 ENST00000379287.4	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00040553	ENSG00000147155.11	EBP	acquired_resistant	sensitive	MSTRG.29282.2	ENST00000495186.6	isoComp_00247167	isoComp_00247164	intron_structure	True		MSTRG.29282.2 ENST00000495186.6	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00040553	ENSG00000147155.11	EBP	acquired_resistant	sensitive	MSTRG.29282.2	ENST00000495186.6	isoComp_00247167	isoComp_00247164	intron_retention	True	Intron retention gain	MSTRG.29282.2 ENST00000495186.6	42MGBA_TMZRes vs. 42MGBA	Intron Retention
geneComp_00040553	ENSG00000147155.11	EBP	acquired_resistant	sensitive	MSTRG.29282.2	ENST00000495186.6	isoComp_00247167	isoComp_00247164	5_utr_seq_similarity	True	5UTR is longer	MSTRG.29282.2 ENST00000495186.6	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00040698	ENSG00000148481.14	MINDY3	acquired_resistant	sensitive	MSTRG.3090.3	ENST00000477891.1	isoComp_00248416	isoComp_00248415	intron_structure	True		MSTRG.3090.3 ENST00000477891.1	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00040698	ENSG00000148481.14	MINDY3	acquired_resistant	sensitive	MSTRG.3090.3	ENST00000477891.1	isoComp_00248416	isoComp_00248415	5_utr_seq_similarity	True	5UTR is shorter	MSTRG.3090.3 ENST00000477891.1	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00040700	ENSG00000148484.18	RSU1	acquired_resistant	sensitive	ENST00000345264.10	MSTRG.3091.5	isoComp_00248418	isoComp_00248424	tts	True	Tts more downstream	ENST00000345264.10 MSTRG.3091.5	42MGBA_TMZRes vs. 42MGBA	Alternative TTS
geneComp_00040700	ENSG00000148484.18	RSU1	acquired_resistant	sensitive	ENST00000345264.10	MSTRG.3091.5	isoComp_00248418	isoComp_00248424	intron_structure	True		ENST00000345264.10 MSTRG.3091.5	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00040700	ENSG00000148484.18	RSU1	acquired_resistant	sensitive	ENST00000345264.10	MSTRG.3091.5	isoComp_00248418	isoComp_00248424	exon_number	True	Exon gain	ENST00000345264.10 MSTRG.3091.5	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00040700	ENSG00000148484.18	RSU1	acquired_resistant	sensitive	ENST00000345264.10	MSTRG.3091.5	isoComp_00248418	isoComp_00248424	3_utr_seq_similarity	True	3UTR is longer	ENST00000345264.10 MSTRG.3091.5	42MGBA_TMZRes vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00040702	ENSG00000148498.16	PARD3	acquired_resistant	sensitive	ENST00000346874.9	MSTRG.3224.1	isoComp_00248428	isoComp_00248441	intron_structure	True		ENST00000346874.9 MSTRG.3224.1	42MGBA_TMZRes vs. 42MGBA	Intron Structure
geneComp_00040702	ENSG00000148498.16	PARD3	acquired_resistant	sensitive	ENST00000346874.9	MSTRG.3224.1	isoComp_00248428	isoComp_00248441	exon_number	True	Exon gain	ENST00000346874.9 MSTRG.3224.1	42MGBA_TMZRes vs. 42MGBA	Exon Number
geneComp_00040702	ENSG00000148498.16	PARD3	acquired_resistant	sensitive	ENST00000346874.9	MSTRG.3224.1	isoComp_00248428	isoComp_00248441	5_utr_seq_similarity	True	5UTR is shorter	ENST00000346874.9 MSTRG.3224.1	42MGBA_TMZRes vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00040702	ENSG00000148498.16	PARD3	acquired_resistant	sensitive	MSTRG.3224.17	MSTRG.3224.1	isoComp_00248444	isoComp_00248441	tss	True	Tss more downstream	MSTRG.3224.17 MSTRG.3224.1	42MGBA_TMZRes vs. 42MGBA	Alternative TSS
geneComp_00040702	ENSG00000148498.16	PARD3	acquired_resistant	sensitive	MSTRG.3224.17	MSTRG.3224.1	isoComp_00248444	isoComp_00248441	tts	True	Tts more upstream	MSTRG.3224.17 MSTRG.3224.1	42MGBA_TMZRes vs. 42MGBA	Alternative TTS
