event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	42MGBA_42MGBAres.adj.pval
ENSG00000176393.10;SE:chr1:201996263-201997318:201997554-201999901:+	44.0	13.0	42.0	11.0	0.8214160124787746	1.0
ENSG00000163444.11;SE:chr1:203016140-203017755:203017919-203018480:+	26.0	199.0	21.0	67.0	0.008270879747222988	1.0
ENSG00000163444.11;SE:chr1:203020948-203022854:203023540-203022854:+	143.0	82.0	58.0	30.0	0.793237171181076	1.0
ENSG00000257315.2;SE:chr1:203795794-203795653:203795794-203801574:+	40.0	11.0	38.0	10.0	1.0	1.0
ENSG00000257315.2;SE:chr1:203795794-203801574:203803016-203816925:+	40.0	5.0	38.0	6.0	0.75778535740101	1.0
ENSG00000257315.2;SE:chr1:203830203-203831660:203831771-203833790:+	123.0	9.0	109.0	1.0	0.023929728070584716	1.0
ENSG00000257315.2;SE:chr1:203795794-203796292:203796496-203801574:+	24.0	51.0	26.0	48.0	0.7304965743130512	1.0
ENSG00000257315.2;SE:chr1:203795775-203796292:203796496-203801574:+	35.0	15.0	18.0	14.0	0.24092025460160507	1.0
ENSG00000257315.2;SE:chr1:203801628-203802956:203803016-203816925:+	40.0	9.0	30.0	7.0	1.0	1.0
ENSG00000257315.2;SE:chr1:203795794-203795690:203795794-203801574:+	7.0	44.0	6.0	42.0	1.0	1.0
ENSG00000257315.2;SE:chr1:203851124-203852140:203852214-203852140:+	7.0	128.0	6.0	98.0	1.0	1.0
ENSG00000257315.2;SE:chr1:203833853-203833936:203834102-203837965:+	12.0	137.0	12.0	106.0	0.6674419829799751	1.0
ENSG00000182004.12;SE:chr1:203865119-203869876:203870083-203869876:+	27.0	76.0	10.0	24.0	0.8240382662567921	1.0
ENSG00000182004.12;SE:chr1:203865119-203869876:203870052-203869876:+	14.0	89.0	4.0	30.0	1.0	1.0
ENSG00000117335.19;SE:chr1:207783330-207785070:207785106-207785618:+	257.0	4.0	127.0	3.0	0.6899461592478285	1.0
ENSG00000117335.19;SE:chr1:207785682-207790252:207790345-207793518:+	152.0	129.0	76.0	62.0	0.9169340742072338	1.0
ENSG00000117335.19;SE:chr1:207767195-207767778:207767823-207770320:+	159.0	68.0	59.0	46.0	0.01796077597532937	1.0
ENSG00000117335.19;SE:chr1:207767823-207770320:207770362-207783291:+	178.0	14.0	67.0	4.0	0.7869709004581575	1.0
ENSG00000117335.19;SE:chr1:207767195-207767606:207767651-207767778:+	19.0	173.0	8.0	63.0	0.8193209773651366	1.0
ENSG00000117625.13;SE:chr1:211304140-211312719:211312961-211313423:+	34.0	3.0	27.0	4.0	0.693770548481367	1.0
ENSG00000117625.13;SE:chr1:211260164-211267774:211267870-211271231:+	3.0	52.0	1.0	39.0	0.636160318135919	1.0
ENSG00000143476.17;SE:chr1:212035942-212042992:212043118-212044659:+	186.0	10.0	36.0	2.0	1.0	1.0
ENSG00000143476.17;SE:chr1:212078262-212080614:212080750-212100251:+	179.0	6.0	36.0	1.0	1.0	1.0
ENSG00000143476.17;SE:chr1:212080750-212100251:212101084-212102841:+	179.0	11.0	36.0	1.0	0.6958310691193779	1.0
ENSG00000143476.17;SE:chr1:212047417-212062883:212062949-212064916:+	192.0	4.0	37.0	1.0	0.5911618907675159	1.0
ENSG00000203705.10;SE:chr1:212804651-212807735:212807848-212812247:+	25.0	6.0	17.0	5.0	1.0	1.0
ENSG00000203705.10;SE:chr1:212807848-212812247:212812328-212815012:+	25.0	8.0	17.0	9.0	0.40291267995901525	1.0
ENSG00000203705.10;SE:chr1:212796590-212797111:212797196-212802700:+	68.0	7.0	49.0	5.0	1.0	1.0
ENSG00000203705.10;SE:chr1:212791987-212791913:212791987-212795094:+	36.0	39.0	23.0	31.0	0.5934720147653036	1.0
ENSG00000203705.10;SE:chr1:212807848-212812250:212812328-212815012:+	36.0	8.0	23.0	9.0	0.4046058995809185	1.0
ENSG00000203705.10;SE:chr1:212812328-212815012:212816640-212815012:+	36.0	31.0	23.0	22.0	0.8480166228200314	1.0
ENSG00000136643.11;SE:chr1:213167973-213176399:213176492-213230496:+	32.0	8.0	31.0	2.0	0.10130239457926393	1.0
ENSG00000136643.11;SE:chr1:213117410-213125765:213125843-213129526:+	15.0	23.0	13.0	19.0	1.0	1.0
ENSG00000117724.12;SE:chr1:214638001-214639920:214640168-214639920:+	143.0	56.0	99.0	21.0	0.03177573344700812	1.0
ENSG00000117724.12;SE:chr1:214652989-214652447:214652989-214655240:+	11.0	58.0	14.0	31.0	0.06652082998357878	1.0
ENSG00000092969.11;SE:chr1:218347047-218363333:218363417-218405168:+	115.0	148.0	23.0	42.0	0.2622051375812404	1.0
ENSG00000143353.11;SE:chr1:219173981-219173880:219173981-219179146:+	29.0	11.0	22.0	8.0	1.0	1.0
ENSG00000143353.11;SE:chr1:219210647-219211491:219211827-219211491:+	29.0	19.0	22.0	13.0	1.0	1.0
ENSG00000154305.16;SE:chr1:222645685-222648828:222648850-222650291:+	72.0	5.0	44.0	2.0	0.7107709054834472	1.0
ENSG00000162819.11;SE:chr1:222712942-222715144:222715269-222715683:+	3.0	294.0	5.0	575.0	1.0	1.0
ENSG00000162819.11;SE:chr1:222712942-222715683:222715800-222718924:+	294.0	2.0	575.0	0.0	0.115232854296187	1.0
ENSG00000162819.11;SE:chr1:222719359-222722418:222722514-222724091:+	284.0	83.0	629.0	168.0	0.5914050173154319	1.0
ENSG00000162819.11;SE:chr1:222713416-222715683:222715800-222718924:+	84.0	71.0	202.0	219.0	0.1899533095298453	1.0
ENSG00000162909.17;SE:chr1:223759481-223758688:223759481-223761580:+	11.0	205.0	8.0	140.0	1.0	1.0
ENSG00000162909.17;SE:chr1:223772239-223774833:223775845-223774833:+	11.0	223.0	8.0	150.0	1.0	1.0
ENSG00000143756.11;SE:chr1:224130581-224134073:224134212-224153141:+	47.0	14.0	16.0	5.0	1.0	1.0
ENSG00000143753.12;SE:chr1:224183418-224183239:224183418-224189576:+	180.0	28.0	101.0	9.0	0.19925952133918184	1.0
ENSG00000143753.12;SE:chr1:224190319-224191091:224191156-224192331:+	28.0	201.0	9.0	108.0	0.269510049301513	1.0
ENSG00000143771.11;SE:chr1:224356993-224356886:224356993-224360494:+	15.0	81.0	6.0	50.0	0.4713828509916951	1.0
ENSG00000143771.11;SE:chr1:224365991-224371282:224371423-224375794:+	73.0	15.0	52.0	6.0	0.3375439547707883	1.0
ENSG00000143771.11;SE:chr1:224356993-224356907:224356993-224360494:+	62.0	34.0	39.0	17.0	0.5949224599497429	1.0
ENSG00000143771.11;SE:chr1:224371423-224375794:224375987-224375794:+	62.0	11.0	39.0	13.0	0.1756592725754293	1.0
ENSG00000143771.11;SE:chr1:224375987-224375794:224376881-224375794:+	62.0	15.0	39.0	6.0	0.462138564100537	1.0
ENSG00000143742.12;SE:chr1:225778012-225783299:225783368-225786861:+	59.0	30.0	18.0	7.0	0.6381383165394545	1.0
ENSG00000143742.12;SE:chr1:225786985-225789033:225789141-225789239:+	29.0	60.0	6.0	19.0	0.47098094300999016	1.0
ENSG00000143742.12;SE:chr1:225778012-225777871:225778012-225783299:+	138.0	59.0	74.0	17.0	0.04534875327183564	1.0
ENSG00000143742.12;SE:chr1:225783368-225786861:225786985-225789239:+	30.0	108.0	12.0	62.0	0.37125436547307034	1.0
ENSG00000143742.12;SE:chr1:225783368-225789033:225789141-225789239:+	30.0	108.0	11.0	62.0	0.27661558067306696	1.0
ENSG00000143819.12;SE:chr1:225810169-225828724:225828912-225831778:+	414.0	33.0	19.0	1.0	1.0	1.0
ENSG00000143819.12;SE:chr1:225831959-225838653:225838881-225839216:+	425.0	43.0	27.0	2.0	1.0	1.0
ENSG00000143819.12;SE:chr1:225838881-225839216:225839346-225839828:+	373.0	34.0	24.0	3.0	0.49318581452715693	1.0
ENSG00000143819.12;SE:chr1:225839346-225839828:225840037-225842365:+	377.0	8.0	25.0	0.0	1.0	1.0
ENSG00000143819.12;SE:chr1:225840037-225842365:225842474-225844497:+	425.0	53.0	28.0	2.0	0.7599329068024229	1.0
ENSG00000143819.12;SE:chr1:225844623-225845145:225845332-225845145:+	156.0	489.0	8.0	30.0	0.8451366265730063	1.0
ENSG00000143819.12;SE:chr1:225842474-225841867:225842474-225844497:+	1.0	458.0	0.0	30.0	1.0	1.0
ENSG00000143819.12;SE:chr1:225842474-225844497:225845332-225844497:+	1.0	458.0	0.0	30.0	1.0	1.0
ENSG00000163041.9;SE:chr1:226065809-226071350:226071791-226071350:+	149.0	19.0	61.0	6.0	0.8149617208502786	1.0
ENSG00000143740.14;SE:chr1:227735499-227747691:227748233-227758994:+	86.0	10.0	41.0	12.0	0.05482507697373098	1.0
ENSG00000143761.15;SE:chr1:228082765-228082721:228082765-228097077:+	41.0	34.0	27.0	14.0	0.32431777888537716	1.0
ENSG00000143761.15;SE:chr1:228097715-228097851:228099125-228097851:+	41.0	142.0	27.0	69.0	0.30662069242753964	1.0
ENSG00000143774.16;SE:chr1:228147699-228148370:228148456-228148664:+	236.0	63.0	156.0	25.0	0.051637496584570605	1.0
ENSG00000143774.16;SE:chr1:228140363-228140294:228140363-228145510:+	26.0	122.0	20.0	79.0	0.6199724922367424	1.0
ENSG00000143774.16;SE:chr1:228140363-228140281:228140363-228145510:+	1.0	147.0	3.0	96.0	0.30504947818443806	1.0
ENSG00000143774.16;SE:chr1:228140363-228140285:228140363-228145510:+	6.0	142.0	5.0	94.0	0.7589296154658415	1.0
ENSG00000143774.16;SE:chr1:228140363-228141123:228141288-228145510:+	97.0	148.0	52.0	99.0	0.3370002486938396	1.0
ENSG00000143774.16;SE:chr1:228140363-228141123:228141829-228145510:+	22.0	148.0	14.0	99.0	1.0	1.0
ENSG00000143774.16;SE:chr1:228141288-228141625:228141829-228145510:+	10.0	97.0	4.0	52.0	0.7731120531745478	1.0
ENSG00000143774.16;SE:chr1:228147699-228148370:228148539-228148664:+	8.0	63.0	3.0	25.0	1.0	1.0
ENSG00000143774.16;SE:chr1:228140363-228140323:228140363-228145510:+	11.0	137.0	4.0	95.0	0.4156944444832651	1.0
ENSG00000143774.16;SE:chr1:228148456-228148664:228148939-228148664:+	11.0	225.0	4.0	152.0	0.4211908556223919	1.0
ENSG00000143774.16;SE:chr1:228140363-228140323:228140363-228141123:+	23.0	122.0	19.0	55.0	0.10214536696060131	1.0
ENSG00000143774.16;SE:chr1:228148456-228148664:228148944-228148664:+	23.0	213.0	19.0	137.0	0.5054161338516368	1.0
ENSG00000143774.16;SE:chr1:228140363-228140338:228140363-228145510:+	4.0	144.0	3.0	96.0	1.0	1.0
ENSG00000143641.9;SE:chr1:230067406-230178217:230178311-230203136:+	57.0	11.0	34.0	6.0	1.0	1.0
ENSG00000143641.9;SE:chr1:230067406-230067269:230067406-230178217:+	41.0	16.0	26.0	8.0	0.8063581871729301	1.0
ENSG00000135775.13;SE:chr1:230642678-230642499:230642678-230659463:+	9.0	50.0	5.0	24.0	1.0	1.0
ENSG00000135775.13;SE:chr1:230691564-230693291:230693735-230693291:+	9.0	50.0	5.0	24.0	1.0	1.0
ENSG00000173409.13;SE:chr1:230988439-230990109:230990263-230995759:+	79.0	4.0	40.0	1.0	1.0	1.0
ENSG00000173409.13;SE:chr1:230990263-230990599:230990698-230995759:+	13.0	79.0	2.0	40.0	0.14466140571427055	1.0
ENSG00000116906.12;SE:chr1:231241456-231250960:231251143-231260506:+	91.0	14.0	50.0	8.0	1.0	1.0
ENSG00000010072.15;SE:chr1:231339868-231347796:231347925-231351303:+	46.0	7.0	32.0	4.0	1.0	1.0
ENSG00000270106.6;SE:chr1:231561255-231563464:231563629-231564527:+	23.0	121.0	16.0	99.0	0.7277148566658671	1.0
ENSG00000135778.11;SE:chr1:232956443-232969908:232970118-232978162:+	301.0	28.0	123.0	11.0	1.0	1.0
ENSG00000135778.11;SE:chr1:232950744-232955556:232955719-232956346:+	306.0	22.0	132.0	8.0	0.8374192044256534	1.0
ENSG00000135778.11;SE:chr1:232950744-232950634:232950744-232955556:+	10.0	296.0	8.0	124.0	0.1937355568021501	1.0
ENSG00000285053.1;SE:chr1:235328778-235335241:235335334-235341707:+	110.0	5.0	42.0	10.0	0.006041811193229425	1.0
ENSG00000284770.1;SE:chr1:235380149-235401502:235401587-235414432:+	121.0	2.0	45.0	2.0	0.30619144585869584	1.0
ENSG00000284770.1;SE:chr1:235414618-235419472:235419561-235427139:+	109.0	2.0	39.0	2.0	0.2943115600459423	1.0
ENSG00000284770.1;SE:chr1:235430804-235432945:235433171-235434203:+	5.0	112.0	2.0	42.0	1.0	1.0
ENSG00000116977.18;SE:chr1:236542787-236542914:236543040-236543559:+	31.0	37.0	39.0	37.0	0.5089869935465066	1.0
ENSG00000174371.16;SE:chr1:241850586-241852291:241852411-241853357:+	109.0	12.0	33.0	2.0	0.7371796986168724	1.0
ENSG00000174371.16;SE:chr1:241849027-241849108:241849216-241850408:+	56.0	65.0	5.0	30.0	0.0006745836276435303	0.9999586939533873
ENSG00000203667.9;SE:chr1:244835756-244835690:244835756-244841943:+	27.0	16.0	13.0	8.0	1.0	1.0
ENSG00000203667.9;SE:chr1:244835756-244841943:244842058-244842194:+	27.0	60.0	13.0	61.0	0.0667121001928287	1.0
ENSG00000203667.9;SE:chr1:244842258-244843040:244843281-244843040:+	95.0	26.0	78.0	10.0	0.06452678001137832	1.0
ENSG00000203666.12;SE:chr1:244970443-245002120:245002232-245017241:+	5.0	27.0	6.0	31.0	1.0	1.0
ENSG00000203666.12;SE:chr1:244970443-245017241:245017326-245059385:+	27.0	6.0	31.0	7.0	1.0	1.0
ENSG00000162852.13;SE:chr1:246634587-246641748:246641770-246641940:+	29.0	9.0	15.0	12.0	0.10761365454197375	1.0
ENSG00000117569.18;SE:chr1:96785254-96804799:96804939-96806865:+	56.0	51.0	147.0	141.0	0.8219753247770517	1.0
ENSG00000117569.18;SE:chr1:96804939-96806418:96806452-96806865:+	56.0	113.0	149.0	275.0	0.7022169783568507	1.0
ENSG00000160789.19;SE:chr1:156130773-156134402:156134528-156134804:+	261.0	46.0	354.0	58.0	0.7486413464700044	1.0
ENSG00000188976.10;SE:chr1:952600-953174:953288-953781:-	68.0	0.0	76.0	1.0	1.0	1.0
ENSG00000188976.10;SE:chr1:956013-956094:956215-956893:-	65.0	2.0	64.0	0.0	0.4964180857310645	1.0
ENSG00000188976.10;SE:chr1:946545-948130:948232-948489:-	53.0	15.0	62.0	14.0	0.6785735590893585	1.0
ENSG00000188976.10;SE:chr1:959081-959214:959256-959214:-	4.0	56.0	12.0	45.0	0.031084638998351632	1.0
ENSG00000160087.20;SE:chr1:1255487-1254900:1255487-1256044:-	17.0	14.0	63.0	24.0	0.07882319643334242	1.0
ENSG00000160087.20;SE:chr1:1257310-1262268:1262390-1263345:-	1.0	22.0	3.0	76.0	1.0	1.0
ENSG00000127054.20;SE:chr1:1312368-1312439:1312501-1312592:-	130.0	9.0	151.0	5.0	0.2727074755929733	1.0
ENSG00000127054.20;SE:chr1:1313921-1314300:1314365-1314823:-	134.0	3.0	145.0	4.0	1.0	1.0
ENSG00000127054.20;SE:chr1:1314962-1315403:1315438-1315519:-	134.0	3.0	149.0	0.0	0.10865857641243831	1.0
ENSG00000127054.20;SE:chr1:1319524-1320455:1320529-1320995:-	131.0	9.0	127.0	13.0	0.5060738993516233	1.0
ENSG00000127054.20;SE:chr1:1321093-1323180:1323287-1324580:-	3.0	112.0	9.0	103.0	0.08053662666681748	1.0
ENSG00000175756.13;SE:chr1:1373902-1373738:1373902-1373999:-	132.0	49.0	79.0	30.0	1.0	1.0
ENSG00000175756.13;SE:chr1:1374790-1374996:1375182-1374996:-	49.0	6.0	38.0	5.0	1.0	1.0
ENSG00000175756.13;SE:chr1:1374445-1374704:1374790-1375153:-	83.0	8.0	41.0	10.0	0.0715044448897414	1.0
ENSG00000175756.13;SE:chr1:1374790-1375153:1375194-1375153:-	83.0	13.0	41.0	7.0	1.0	1.0
ENSG00000221978.11;SE:chr1:1387582-1386710:1387582-1387776:-	26.0	93.0	22.0	237.0	0.0007031624351979282	0.9999730330880742
ENSG00000221978.11;SE:chr1:1398671-1399018:1399295-1399018:-	26.0	62.0	22.0	159.0	0.0010603139543715816	0.9999998683513789
ENSG00000221978.11;SE:chr1:1387582-1386698:1387582-1387776:-	4.0	115.0	14.0	245.0	0.44852270445217585	1.0
ENSG00000221978.11;SE:chr1:1388065-1388625:1388743-1390229:-	4.0	91.0	14.0	193.0	0.44577276384642195	1.0
ENSG00000221978.11;SE:chr1:1390563-1390765:1391103-1390765:-	4.0	117.0	14.0	250.0	0.44908726380920266	1.0
ENSG00000221978.11;SE:chr1:1398671-1399018:1399091-1399018:-	30.0	58.0	57.0	124.0	0.6789239396195568	1.0
ENSG00000221978.11;SE:chr1:1388065-1388949:1389047-1390229:-	3.0	91.0	2.0	193.0	0.3338068118722829	1.0
ENSG00000221978.11;SE:chr1:1391575-1392678:1392803-1393395:-	3.0	32.0	2.0	102.0	0.10153628921680198	1.0
ENSG00000221978.11;SE:chr1:1390865-1391296:1391575-1393395:-	2.0	26.0	6.0	22.0	0.2515588739784087	1.0
ENSG00000242485.5;SE:chr1:1405886-1406908:1407019-1407130:-	388.0	6.0	334.0	7.0	0.5906840698083174	1.0
ENSG00000242485.5;SE:chr1:1407019-1407130:1407219-1407130:-	7.0	409.0	7.0	359.0	1.0	1.0
ENSG00000242485.5;SE:chr1:1402256-1405808:1405886-1406908:-	381.0	4.0	327.0	6.0	0.5264044203972311	1.0
ENSG00000242485.5;SE:chr1:1407019-1407130:1407264-1407130:-	381.0	35.0	327.0	39.0	0.32760943269807236	1.0
ENSG00000242485.5;SE:chr1:1402256-1401949:1402256-1405808:-	2.0	403.0	2.0	351.0	1.0	1.0
ENSG00000242485.5;SE:chr1:1405886-1406225:1406346-1406908:-	2.0	388.0	2.0	334.0	1.0	1.0
ENSG00000160075.11;SE:chr1:1564916-1574477:1574599-1574477:-	161.0	6.0	154.0	22.0	0.0027633237115021517	1.0
ENSG00000248333.8;SE:chr1:1642508-1645125:1645262-1649498:-	112.0	13.0	47.0	14.0	0.027676854940046677	1.0
ENSG00000248333.8;SE:chr1:1655484-1657255:1657302-1657374:-	11.0	125.0	8.0	44.0	0.17516137628257117	1.0
ENSG00000248333.8;SE:chr1:1652566-1652523:1652566-1655368:-	1.0	140.0	3.0	61.0	0.09110889815543548	1.0
ENSG00000248333.8;SE:chr1:1657498-1658913:1659161-1658913:-	1.0	89.0	3.0	51.0	0.14835726155774104	1.0
ENSG00000078369.17;SE:chr1:1815862-1817836:1817875-1825396:-	55.0	15.0	71.0	28.0	0.3716496576445324	1.0
ENSG00000078369.17;SE:chr1:1839238-1839628:1839682-1890363:-	14.0	6.0	18.0	7.0	1.0	1.0
ENSG00000078369.17;SE:chr1:1787053-1786748:1787053-1787321:-	6.0	82.0	7.0	121.0	0.7737498025864908	1.0
ENSG00000078369.17;SE:chr1:1825499-1839189:1839238-1890819:-	19.0	18.0	23.0	34.0	0.3959231219499502	1.0
ENSG00000162585.16;SE:chr1:2189781-2192844:2192975-2193638:-	9.0	26.0	14.0	69.0	0.3117194065654038	1.0
ENSG00000162585.16;SE:chr1:2193910-2193997:2194133-2194687:-	31.0	2.0	66.0	11.0	0.3369631346812525	1.0
ENSG00000162585.16;SE:chr1:2194133-2194687:2194759-2194687:-	22.0	9.0	52.0	14.0	0.4471380175785258	1.0
ENSG00000116213.15;SE:chr1:3635074-3635159:3635294-3635943:-	37.0	5.0	30.0	3.0	1.0	1.0
ENSG00000116251.10;SE:chr1:6186816-6186614:6186816-6192929:-	1168.0	113.0	1027.0	94.0	0.7161842293340512	1.0
ENSG00000116251.10;SE:chr1:6186816-6192929:6193054-6197651:-	1281.0	125.0	1121.0	82.0	0.05865696151634821	1.0
ENSG00000116251.10;SE:chr1:6197756-6199561:6199593-6199561:-	1168.0	125.0	1027.0	82.0	0.04916458964370182	1.0
ENSG00000097021.19;SE:chr1:6264695-6281101:6281286-6294863:-	65.0	8.0	28.0	6.0	0.3658946758748216	1.0
ENSG00000097021.19;SE:chr1:6281286-6294863:6294980-6318491:-	65.0	11.0	28.0	7.0	0.5801854415080008	1.0
ENSG00000097021.19;SE:chr1:6264695-6264292:6264695-6281101:-	12.0	64.0	5.0	30.0	1.0	1.0
ENSG00000097021.19;SE:chr1:6264695-6264275:6264695-6281101:-	42.0	34.0	17.0	18.0	0.5445272758169938	1.0
ENSG00000007923.15;SE:chr1:6638364-6639901:6640057-6644557:-	124.0	20.0	114.0	21.0	0.7369871538445254	1.0
ENSG00000116285.12;SE:chr1:8014396-8015307:8015400-8015494:-	49.0	41.0	30.0	35.0	0.3321729106744902	1.0
ENSG00000116285.12;SE:chr1:8014396-8013953:8014396-8015307:-	3.0	49.0	1.0	30.0	1.0	1.0
ENSG00000116285.12;SE:chr1:8014396-8015307:8015384-8015494:-	3.0	41.0	1.0	35.0	0.6231742940603691	1.0
ENSG00000074800.15;SE:chr1:8861429-8861045:8861429-8863234:-	19.0	58.0	24.0	35.0	0.06259078249115596	1.0
ENSG00000074800.15;SE:chr1:8861429-8863234:8863343-8863890:-	77.0	31.0	59.0	29.0	0.5368596278097157	1.0
ENSG00000074800.15;SE:chr1:8867250-8867987:8868057-8870451:-	627.0	64.0	652.0	73.0	0.6532489860231911	1.0
ENSG00000074800.15;SE:chr1:8868057-8870451:8870510-8871890:-	558.0	79.0	564.0	106.0	0.08098340548983846	1.0
ENSG00000074800.15;SE:chr1:8870510-8871890:8871986-8874823:-	561.0	53.0	542.0	73.0	0.07365766476318142	1.0
ENSG00000074800.15;SE:chr1:8871986-8874823:8874914-8878579:-	119.0	30.0	112.0	49.0	0.05001380972387806	1.0
ENSG00000074800.15;SE:chr1:8861429-8862886:8862945-8863234:-	936.0	77.0	1054.0	59.0	0.03314646461756172	1.0
ENSG00000074800.15;SE:chr1:8862945-8863234:8863343-8863890:-	936.0	70.0	1054.0	61.0	0.17538942762026966	1.0
ENSG00000074800.15;SE:chr1:8866501-8867116:8867250-8871890:-	78.0	38.0	67.0	54.0	0.06375807362543581	1.0
ENSG00000074800.15;SE:chr1:8871986-8874823:8874917-8878579:-	590.0	30.0	596.0	49.0	0.04805097689773808	1.0
ENSG00000074800.15;SE:chr1:8867250-8867987:8868057-8871890:-	79.0	78.0	106.0	67.0	0.0467177994986053	1.0
ENSG00000074800.15;SE:chr1:8868057-8871890:8871986-8874823:-	79.0	16.0	106.0	18.0	0.7077908148522181	1.0
ENSG00000074800.15;SE:chr1:8865482-8866278:8866501-8870451:-	49.0	30.0	54.0	35.0	0.8752037733442981	1.0
ENSG00000074800.15;SE:chr1:8866501-8870451:8870510-8871890:-	49.0	38.0	54.0	54.0	0.39078681776223023	1.0
ENSG00000074800.15;SE:chr1:8868057-8870451:8870510-8874823:-	53.0	16.0	73.0	18.0	0.6971032469259548	1.0
ENSG00000074800.15;SE:chr1:8870510-8874823:8874917-8878579:-	53.0	24.0	73.0	28.0	0.622219336748619	1.0
ENSG00000074800.15;SE:chr1:8861429-8862886:8862945-8863890:-	70.0	31.0	61.0	29.0	0.8764163608802993	1.0
ENSG00000074800.15;SE:chr1:8862945-8863890:8864092-8865284:-	70.0	44.0	61.0	43.0	0.7819497634089239	1.0
ENSG00000074800.15;SE:chr1:8866501-8867116:8867250-8870451:-	64.0	49.0	73.0	54.0	0.896948725973701	1.0
ENSG00000074800.15;SE:chr1:8867250-8870451:8870510-8871890:-	64.0	78.0	73.0	67.0	0.28355100346752093	1.0
ENSG00000074800.15;SE:chr1:8861429-8861035:8861429-8862886:-	26.0	1072.0	15.0	1186.0	0.057164134873059866	1.0
ENSG00000074800.15;SE:chr1:8874917-8878579:8878669-8878579:-	38.0	621.0	31.0	656.0	0.32381812460296716	1.0
ENSG00000074800.15;SE:chr1:8878669-8878579:8878692-8878579:-	6.0	52.0	2.0	42.0	0.46063255324925656	1.0
ENSG00000074800.15;SE:chr1:8874917-8876198:8876302-8878214:-	75.0	37.0	99.0	20.0	0.0057555290212304485	1.0
ENSG00000074800.15;SE:chr1:8870510-8871890:8871986-8878579:-	30.0	24.0	49.0	28.0	0.3700900312829922	1.0
ENSG00000074800.15;SE:chr1:8874917-8878579:8878692-8878579:-	93.0	566.0	91.0	596.0	0.6916203462887642	1.0
ENSG00000074800.15;SE:chr1:8868057-8870451:8870510-8878579:-	24.0	6.0	28.0	6.0	1.0	1.0
ENSG00000074800.15;SE:chr1:8874917-8876198:8876302-8878579:-	37.0	659.0	42.0	687.0	0.729773141120921	1.0
ENSG00000074800.15;SE:chr1:8861429-8861047:8861429-8862886:-	32.0	1066.0	29.0	1172.0	0.5165229440117589	1.0
ENSG00000074800.15;SE:chr1:8874914-8878579:8878656-8878579:-	20.0	99.0	13.0	99.0	0.3470812447206749	1.0
ENSG00000074800.15;SE:chr1:8878656-8878579:8878669-8878579:-	20.0	30.0	13.0	49.0	0.037180368644545075	1.0
ENSG00000074800.15;SE:chr1:8861429-8861027:8861429-8862886:-	6.0	1092.0	6.0	1195.0	1.0	1.0
ENSG00000074800.15;SE:chr1:8868057-8870824:8870883-8871890:-	25.0	79.0	20.0	106.0	0.1347894814545923	1.0
ENSG00000074800.15;SE:chr1:8861429-8861010:8861429-8863234:-	58.0	19.0	35.0	24.0	0.06259078249115602	1.0
ENSG00000162441.11;SE:chr1:9930457-9930248:9930457-9931890:-	30.0	15.0	41.0	32.0	0.33346831813179056	1.0
ENSG00000162441.11;SE:chr1:9930457-9931890:9931972-9932802:-	45.0	23.0	73.0	21.0	0.11147222205028687	1.0
ENSG00000160049.11;SE:chr1:10463209-10463430:10463620-10467189:-	183.0	10.0	107.0	4.0	0.7771842524859562	1.0
