event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	T98G_42MGBA.adj.pval
ENSG00000142856.16;SE:chr1:63508570-63523128:63523193-63523128:-	52.0	100.0	38.0	110.0	0.13042093288599413	1.0
ENSG00000142856.16;SE:chr1:63490218-63508527:63508570-63523128:-	123.0	12.0	110.0	6.0	0.3290070564533666	1.0
ENSG00000142856.16;SE:chr1:63441103-63446805:63446856-63453917:-	69.0	8.0	58.0	8.0	0.7945380563108028	1.0
ENSG00000142856.16;SE:chr1:63454968-63478763:63478833-63490082:-	143.0	3.0	101.0	8.0	0.05901139578966255	1.0
ENSG00000142856.16;SE:chr1:63478833-63490082:63490218-63508527:-	137.0	12.0	113.0	17.0	0.2377001922163911	1.0
ENSG00000142856.16;SE:chr1:63508570-63510064:63510181-63523128:-	13.0	152.0	4.0	148.0	0.04625243285899225	1.0
ENSG00000142856.16;SE:chr1:63441103-63440774:63441103-63446805:-	7.0	137.0	9.0	131.0	0.6147572676426347	1.0
ENSG00000142856.16;SE:chr1:63453974-63452620:63453974-63454379:-	5.0	172.0	4.0	147.0	1.0	1.0
ENSG00000142864.14;SE:chr1:67413263-67412876:67413263-67415165:-	45.0	55.0	110.0	117.0	0.6309371889364755	1.0
ENSG00000142864.14;SE:chr1:67415339-67420008:67420186-67424199:-	92.0	9.0	211.0	20.0	1.0	1.0
ENSG00000142864.14;SE:chr1:67424277-67424887:67424959-67425082:-	45.0	9.0	110.0	11.0	0.19696536575129775	1.0
ENSG00000142864.14;SE:chr1:67426285-67429987:67430365-67429987:-	65.0	43.0	149.0	84.0	0.5476828332101561	1.0
ENSG00000142864.14;SE:chr1:67413263-67413106:67413263-67415165:-	9.0	91.0	11.0	216.0	0.20821053679782842	1.0
ENSG00000142864.14;SE:chr1:67413263-67412862:67413263-67415165:-	9.0	91.0	34.0	193.0	0.15845089084658587	1.0
ENSG00000142864.14;SE:chr1:67424277-67424887:67424977-67425082:-	16.0	9.0	40.0	11.0	0.2669867076877112	1.0
ENSG00000142864.14;SE:chr1:67426285-67429987:67430338-67429987:-	7.0	101.0	20.0	213.0	0.6669533173800708	1.0
ENSG00000142864.14;SE:chr1:67413263-67413126:67413263-67415165:-	7.0	93.0	8.0	219.0	0.24865050073237283	1.0
ENSG00000142864.14;SE:chr1:67413263-67413104:67413263-67415165:-	2.0	98.0	6.0	221.0	1.0	1.0
ENSG00000172380.5;SE:chr1:67707712-67777457:67777507-67833343:-	25.0	56.0	184.0	197.0	0.004604324654366117	1.0
ENSG00000024526.16;SE:chr1:68489608-68494429:68494695-68496951:-	34.0	6.0	76.0	15.0	1.0	1.0
ENSG00000024526.16;SE:chr1:68494695-68496951:68497055-68496951:-	27.0	7.0	66.0	15.0	0.7991698336249049	1.0
ENSG00000024526.16;SE:chr1:68477069-68475581:68477069-68477786:-	13.0	27.0	25.0	66.0	0.6762599902183399	1.0
ENSG00000024526.16;SE:chr1:68481612-68482045:68482897-68483949:-	7.0	33.0	10.0	83.0	0.39518606550546787	1.0
ENSG00000024526.16;SE:chr1:68494695-68496951:68497086-68496951:-	7.0	27.0	10.0	71.0	0.2628779217159005	1.0
ENSG00000024526.16;SE:chr1:68477972-68477795:68477972-68479143:-	0.0	40.0	7.0	93.0	0.1917944637399292	1.0
ENSG00000024526.16;SE:chr1:68477972-68479143:68479822-68479143:-	0.0	40.0	7.0	93.0	0.1917944637399292	1.0
ENSG00000066557.5;SE:chr1:70159438-70173464:70173510-70173621:-	55.0	2.0	143.0	3.0	0.621263020967227	1.0
ENSG00000066557.5;SE:chr1:70184914-70187264:70187338-70189091:-	51.0	2.0	127.0	7.0	1.0	1.0
ENSG00000066557.5;SE:chr1:70178993-70181085:70181209-70184784:-	36.0	21.0	86.0	58.0	0.7491028563963587	1.0
ENSG00000118454.12;SE:chr1:70262847-70270855:70270956-70274719:-	48.0	3.0	55.0	2.0	0.6653200343025776	1.0
ENSG00000118454.12;SE:chr1:70270956-70274719:70274818-70276764:-	49.0	5.0	64.0	4.0	0.5071151265874111	1.0
ENSG00000118454.12;SE:chr1:70324957-70336057:70336099-70353978:-	50.0	10.0	73.0	13.0	0.8207060484381036	1.0
ENSG00000132485.13;SE:chr1:71070996-71072120:71072255-71072471:-	277.0	6.0	196.0	5.0	0.768420354111498	1.0
ENSG00000132485.13;SE:chr1:71076877-71078456:71078565-71078655:-	278.0	5.0	196.0	5.0	0.7478236740863561	1.0
ENSG00000132485.13;SE:chr1:71065137-71065677:71065752-71066775:-	139.0	80.0	102.0	43.0	0.21305679479637574	1.0
ENSG00000116791.13;SE:chr1:74706994-74707102:74707204-74710097:-	63.0	21.0	189.0	65.0	1.0	1.0
ENSG00000116791.13;SE:chr1:74714630-74719208:74719372-74723117:-	83.0	5.0	255.0	15.0	1.0	1.0
ENSG00000116791.13;SE:chr1:74724834-74730381:74730420-74732955:-	19.0	66.0	55.0	205.0	0.8791243705686103	1.0
ENSG00000142892.14;SE:chr1:77166830-77169259:77169395-77206639:-	100.0	1.0	260.0	0.0	0.27977839335167176	1.0
ENSG00000142892.14;SE:chr1:77169395-77206639:77206731-77210435:-	84.0	3.0	232.0	6.0	0.7053772390233763	1.0
ENSG00000142892.14;SE:chr1:77206731-77210435:77210489-77219309:-	85.0	17.0	232.0	34.0	0.39912577558514784	1.0
ENSG00000142892.14;SE:chr1:77154621-77161294:77161405-77161593:-	108.0	8.0	282.0	17.0	0.6488428022641106	1.0
ENSG00000142892.14;SE:chr1:77169395-77206639:77206731-77219309:-	17.0	6.0	34.0	14.0	1.0	1.0
ENSG00000036549.12;SE:chr1:77584655-77631849:77633405-77639448:-	36.0	2.0	58.0	12.0	0.1314410795202215	1.0
ENSG00000036549.12;SE:chr1:77639602-77641383:77641446-77641521:-	42.0	5.0	67.0	9.0	1.0	1.0
ENSG00000077254.14;SE:chr1:77697931-77701368:77701471-77711746:-	84.0	6.0	88.0	15.0	0.10474029600547387	1.0
ENSG00000077254.14;SE:chr1:77725762-77728294:77728712-77729859:-	91.0	6.0	145.0	8.0	0.7823399552943507	1.0
ENSG00000077254.14;SE:chr1:77741748-77745420:77745599-77759642:-	31.0	56.0	45.0	99.0	0.5635336285539061	1.0
ENSG00000077254.14;SE:chr1:77741748-77759642:77759830-77759642:-	5.0	51.0	15.0	84.0	0.3252907265136656	1.0
ENSG00000077254.14;SE:chr1:77745599-77746398:77746556-77759642:-	12.0	31.0	9.0	45.0	0.21898784669274185	1.0
ENSG00000162613.16;SE:chr1:77944269-77945505:77945642-77946529:-	179.0	22.0	126.0	11.0	0.4567850638285174	1.0
ENSG00000162613.16;SE:chr1:77968203-77969021:77969084-77969924:-	102.0	196.0	91.0	120.0	0.05137235465917542	1.0
ENSG00000162613.16;SE:chr1:77949300-77947685:77949300-77955254:-	30.0	407.0	17.0	309.0	0.3660141108312053	1.0
ENSG00000162613.16;SE:chr1:77970015-77978884:77978964-77978884:-	30.0	305.0	17.0	228.0	0.4423180497535545	1.0
ENSG00000162613.16;SE:chr1:77948774-77948404:77948774-77949154:-	49.0	133.0	45.0	115.0	0.8094667767153076	1.0
ENSG00000162613.16;SE:chr1:77970015-77978884:77979087-77978884:-	126.0	209.0	102.0	143.0	0.3444951846470332	1.0
ENSG00000162613.16;SE:chr1:77979087-77978884:77979114-77978884:-	49.0	77.0	45.0	57.0	0.49888643454902837	1.0
ENSG00000117151.12;SE:chr1:84566012-84569930:84570139-84570581:-	36.0	12.0	71.0	22.0	0.8389818250247137	1.0
ENSG00000117151.12;SE:chr1:84570720-84574238:84574435-84574238:-	7.0	21.0	10.0	46.0	0.5656298345626969	1.0
ENSG00000117155.16;SE:chr1:84650527-84651882:84651997-84655831:-	30.0	3.0	38.0	3.0	1.0	1.0
ENSG00000117155.16;SE:chr1:84670815-84671176:84671308-84690370:-	14.0	8.0	17.0	10.0	1.0	1.0
ENSG00000162642.13;SE:chr1:85258722-85258934:85259061-85259357:-	41.0	111.0	114.0	96.0	2.0983623502950907e-07	0.0031693698071733056
ENSG00000142867.13;SE:chr1:85270906-85276295:85276448-85276295:-	173.0	156.0	381.0	307.0	0.41964618534769793	1.0
ENSG00000122417.15;SE:chr1:86354859-86356443:86356602-86358786:-	12.0	34.0	37.0	116.0	0.8458064927985177	1.0
ENSG00000122417.15;SE:chr1:86376418-86382241:86382358-86382930:-	33.0	13.0	108.0	45.0	1.0	1.0
ENSG00000122417.15;SE:chr1:86384801-86385457:86385590-86386914:-	23.0	15.0	88.0	36.0	0.23667864255261345	1.0
ENSG00000183291.16;SE:chr1:86863605-86862720:86863605-86868052:-	159.0	65.0	296.0	69.0	0.006127724694782994	1.0
ENSG00000183291.16;SE:chr1:86863605-86868052:86868102-86880661:-	217.0	42.0	352.0	84.0	0.3595875687600646	1.0
ENSG00000183291.16;SE:chr1:86868102-86880661:86880725-86903280:-	163.0	4.0	305.0	6.0	0.7452226930493583	1.0
ENSG00000183291.16;SE:chr1:86880725-86903280:86903448-86914027:-	186.0	3.0	374.0	9.0	0.7590604422445717	1.0
ENSG00000183291.16;SE:chr1:86903448-86914027:86914126-86914027:-	149.0	98.0	291.0	135.0	0.04353501777334051	1.0
ENSG00000183291.16;SE:chr1:86863605-86862720:86863605-86880661:-	35.0	7.0	77.0	7.0	0.2278286130954036	1.0
ENSG00000183291.16;SE:chr1:86863605-86880661:86880725-86903280:-	42.0	6.0	84.0	8.0	0.5559454070491421	1.0
ENSG00000183291.16;SE:chr1:86880725-86887155:86887196-86903280:-	46.0	207.0	29.0	395.0	1.1759974217828602e-05	0.16280164665671093
ENSG00000137947.11;SE:chr1:88860286-88863980:88864114-88887260:-	100.0	6.0	179.0	8.0	0.5817932431127222	1.0
ENSG00000137947.11;SE:chr1:88864114-88887260:88887367-88891482:-	100.0	6.0	179.0	8.0	0.5817932431127222	1.0
ENSG00000137944.17;SE:chr1:88955225-88961166:88961287-88961380:-	29.0	3.0	33.0	10.0	0.1364498415443629	1.0
ENSG00000137944.17;SE:chr1:88969467-88988251:88988351-88992584:-	9.0	23.0	15.0	28.0	0.6207833879806879	1.0
ENSG00000213516.9;SE:chr1:88984066-88988251:88988351-88992584:-	14.0	7.0	13.0	7.0	1.0	1.0
ENSG00000117226.11;SE:chr1:89007852-89006797:89007852-89008946:-	1.0	19.0	12.0	69.0	0.4553388874025567	1.0
ENSG00000117228.9;SE:chr1:89053468-89052316:89053468-89054681:-	6.0	79.0	10.0	93.0	0.6052057716282131	1.0
ENSG00000117228.9;SE:chr1:89053468-89054681:89054875-89055112:-	82.0	0.0	99.0	5.0	0.06785890574085426	1.0
ENSG00000117228.9;SE:chr1:89063253-89065159:89065315-89065159:-	6.0	78.0	10.0	97.0	0.7933587823255859	1.0
ENSG00000174842.16;SE:chr1:92263732-92264553:92264638-92266418:-	23.0	4.0	53.0	5.0	0.4561339298940409	1.0
ENSG00000174842.16;SE:chr1:92266492-92266699:92266741-92267912:-	25.0	2.0	47.0	11.0	0.2105325428880614	1.0
ENSG00000174842.16;SE:chr1:92291537-92297403:92297529-92297960:-	22.0	1.0	46.0	7.0	0.42243732404886714	1.0
ENSG00000174842.16;SE:chr1:92271652-92286489:92286592-92288913:-	21.0	2.0	49.0	4.0	1.0	1.0
ENSG00000154511.11;SE:chr1:92847359-92850847:92850955-92876295:-	62.0	1.0	95.0	11.0	0.0329806829294412	1.0
ENSG00000154511.11;SE:chr1:92844195-92847182:92847359-92850847:-	59.0	6.0	94.0	6.0	0.5424882941536062	1.0
ENSG00000154511.11;SE:chr1:92876430-92961375:92961474-92961375:-	59.0	10.0	94.0	18.0	0.8351205219537313	1.0
ENSG00000117500.12;SE:chr1:93156483-93160128:93160226-93180053:-	35.0	7.0	85.0	3.0	0.012961737719302672	1.0
ENSG00000117500.12;SE:chr1:93160226-93180053:93180126-93180053:-	0.0	53.0	4.0	112.0	0.31012187603731	1.0
ENSG00000117500.12;SE:chr1:93156483-93158814:93158885-93160128:-	18.0	35.0	22.0	85.0	0.08123811755326096	1.0
ENSG00000117500.12;SE:chr1:93154888-93154343:93154888-93156299:-	29.0	21.0	71.0	22.0	0.03463761975391822	1.0
ENSG00000117500.12;SE:chr1:93154888-93156035:93156084-93156299:-	5.0	50.0	4.0	93.0	0.285578935401047	1.0
ENSG00000067334.13;SE:chr1:93869944-93869811:93869944-93870682:-	1.0	20.0	5.0	44.0	0.6606519029697282	1.0
ENSG00000067334.13;SE:chr1:93872236-93873118:93873451-93873118:-	1.0	38.0	5.0	56.0	0.3996848083188267	1.0
ENSG00000067334.13;SE:chr1:93869944-93869783:93869944-93870682:-	6.0	15.0	4.0	45.0	0.05573786709314336	1.0
ENSG00000067334.13;SE:chr1:93869944-93869805:93869944-93870682:-	10.0	11.0	25.0	24.0	1.0	1.0
ENSG00000023909.9;SE:chr1:93889159-93888455:93889159-93894613:-	111.0	5.0	66.0	6.0	0.33931970666393607	1.0
ENSG00000023909.9;SE:chr1:93889159-93888622:93889159-93894613:-	3.0	113.0	5.0	67.0	0.26333407154566185	1.0
ENSG00000023909.9;SE:chr1:93889159-93894613:93895300-93894613:-	3.0	113.0	5.0	67.0	0.26333407154566185	1.0
ENSG00000117525.13;SE:chr1:94530596-94529319:94530596-94532320:-	167.0	145.0	581.0	473.0	0.6504839455581795	1.0
ENSG00000117525.13;SE:chr1:94530596-94532320:94532480-94533089:-	242.0	65.0	816.0	200.0	0.569599192444615	1.0
ENSG00000117525.13;SE:chr1:94540368-94541536:94541732-94541536:-	167.0	135.0	581.0	438.0	0.5976716379378698	1.0
ENSG00000117525.13;SE:chr1:94540368-94540571:94541066-94541536:-	76.0	302.0	236.0	1019.0	0.6014470176692517	1.0
ENSG00000117525.13;SE:chr1:94541066-94541536:94541749-94541536:-	75.0	1.0	235.0	1.0	0.4284359798829174	1.0
ENSG00000117519.15;SE:chr1:94898083-94899370:94899517-94901668:-	717.0	168.0	1731.0	443.0	0.3968245151863423	1.0
ENSG00000117519.15;SE:chr1:94901785-94902120:94902258-94903121:-	614.0	5.0	1551.0	10.0	0.7741134945695087	1.0
ENSG00000117519.15;SE:chr1:94898083-94897207:94898083-94899370:-	35.0	963.0	72.0	2258.0	0.521651122696813	1.0
ENSG00000117519.15;SE:chr1:94903524-94926837:94927115-94926837:-	35.0	439.0	72.0	1066.0	0.44313085805938807	1.0
ENSG00000172339.9;SE:chr1:94983306-95027128:95027260-95064865:-	55.0	1.0	90.0	4.0	0.6510687127585143	1.0
ENSG00000172339.9;SE:chr1:95027260-95041492:95041612-95064865:-	3.0	55.0	11.0	90.0	0.2601910586221062	1.0
ENSG00000188641.13;SE:chr1:97450223-97515725:97515941-97549559:-	34.0	1.0	48.0	2.0	1.0	1.0
ENSG00000162694.13;SE:chr1:100874430-100873949:100874430-100876793:-	3.0	41.0	1.0	104.0	0.07740217660232382	1.0
ENSG00000162694.13;SE:chr1:100877903-100878423:100878447-100888752:-	2.0	38.0	13.0	75.0	0.14384575291154897	1.0
ENSG00000162694.13;SE:chr1:100877903-100888752:100888828-100894632:-	35.0	4.0	74.0	17.0	0.30288325158897456	1.0
ENSG00000117543.20;SE:chr1:100990631-100992636:100992740-100995109:-	26.0	17.0	27.0	14.0	0.6559256010462159	1.0
ENSG00000117543.20;SE:chr1:101001587-101013709:101013818-101021640:-	34.0	6.0	29.0	6.0	1.0	1.0
ENSG00000117543.20;SE:chr1:101025466-101025682:101025779-101025682:-	12.0	37.0	10.0	40.0	0.6352558567231978	1.0
ENSG00000085491.16;SE:chr1:108136837-108139057:108139208-108143542:-	53.0	3.0	132.0	8.0	1.0	1.0
ENSG00000085491.16;SE:chr1:108155135-108156700:108156885-108157461:-	3.0	56.0	12.0	137.0	0.5636511950443617	1.0
ENSG00000121940.15;SE:chr1:108950448-108962308:108962469-108963360:-	44.0	31.0	50.0	67.0	0.03840732508008205	1.0
ENSG00000134222.16;SE:chr1:109281046-109281136:109281251-109281618:-	36.0	1.0	77.0	3.0	1.0	1.0
ENSG00000134222.16;SE:chr1:109282736-109283062:109283125-109283062:-	15.0	10.0	30.0	17.0	0.8014593068830491	1.0
ENSG00000134222.16;SE:chr1:109280156-109279614:109280156-109280395:-	2.0	53.0	8.0	123.0	0.7257858768407555	1.0
ENSG00000143106.12;SE:chr1:109402090-109409927:109410014-109411010:-	30.0	10.0	66.0	10.0	0.12569790639603706	1.0
ENSG00000143106.12;SE:chr1:109412184-109413067:109413135-109415236:-	41.0	3.0	77.0	5.0	1.0	1.0
ENSG00000143106.12;SE:chr1:109415363-109421859:109421926-109426301:-	39.0	7.0	68.0	24.0	0.1952441379194776	1.0
ENSG00000143106.12;SE:chr1:109410014-109411010:109411113-109411876:-	31.0	3.0	65.0	5.0	0.7144291248262034	1.0
ENSG00000143106.12;SE:chr1:109411113-109411876:109411935-109412076:-	41.0	1.0	79.0	11.0	0.10221723564428958	1.0
ENSG00000143106.12;SE:chr1:109402090-109401880:109402090-109409927:-	16.0	17.0	21.0	50.0	0.07898864698777039	1.0
ENSG00000143106.12;SE:chr1:109421926-109426301:109426417-109426301:-	16.0	25.0	21.0	51.0	0.3036601922405056	1.0
ENSG00000134202.10;SE:chr1:109739493-109739832:109739908-109740239:-	112.0	15.0	53.0	6.0	0.8090450947991578	1.0
ENSG00000168679.17;SE:chr1:110377161-110378852:110379356-110380981:-	306.0	167.0	100.0	63.0	0.45085434764182436	1.0
ENSG00000134248.13;SE:chr1:110401583-110401283:110401583-110403918:-	16.0	22.0	18.0	23.0	1.0	1.0
ENSG00000134248.13;SE:chr1:110401583-110403918:110404036-110406317:-	34.0	3.0	34.0	2.0	1.0	1.0
ENSG00000134248.13;SE:chr1:110404036-110406317:110406379-110407585:-	16.0	4.0	18.0	7.0	0.7294978123112001	1.0
ENSG00000134248.13;SE:chr1:110406379-110407032:110407128-110407585:-	18.0	19.0	16.0	20.0	0.8157757938438281	1.0
ENSG00000121931.15;SE:chr1:110948399-110947485:110948399-110949850:-	4.0	16.0	13.0	12.0	0.03509050153680212	1.0
ENSG00000156171.14;SE:chr1:111120693-111124741:111124881-111126226:-	44.0	5.0	49.0	9.0	0.5672537649181306	1.0
ENSG00000156171.14;SE:chr1:111118267-111117906:111118267-111118804:-	10.0	52.0	12.0	60.0	1.0	1.0
ENSG00000007341.18;SE:chr1:112584126-112591524:112591603-112597970:-	21.0	1.0	60.0	2.0	1.0	1.0
ENSG00000007341.18;SE:chr1:112611003-112616812:112616895-112618908:-	50.0	4.0	107.0	7.0	0.746986550473965	1.0
ENSG00000271810.5;SE:chr1:112703806-112705099:112705123-112707077:-	17.0	3.0	27.0	4.0	1.0	1.0
ENSG00000271810.5;SE:chr1:112703806-112705099:112705168-112706832:-	24.0	11.0	28.0	16.0	0.8116543390597108	1.0
ENSG00000271810.5;SE:chr1:112703806-112705099:112705168-112706731:-	21.0	7.0	23.0	14.0	0.2990401176382792	1.0
ENSG00000271810.5;SE:chr1:112701713-112701154:112701713-112702562:-	6.0	110.0	5.0	150.0	0.5374211048883664	1.0
ENSG00000271810.5;SE:chr1:112703806-112705099:112705201-112707077:-	20.0	3.0	27.0	4.0	1.0	1.0
ENSG00000155366.16;SE:chr1:112702693-112702998:112703119-112703643:-	82.0	4.0	142.0	13.0	0.43122748847328174	1.0
ENSG00000155366.16;SE:chr1:112701713-112701157:112701713-112702562:-	8.0	93.0	22.0	155.0	0.3158824490174377	1.0
ENSG00000155366.16;SE:chr1:112703806-112707077:112707121-112707077:-	8.0	25.0	22.0	34.0	0.17002947021678338	1.0
ENSG00000155366.16;SE:chr1:112703806-112705052:112705168-112707077:-	32.0	33.0	49.0	56.0	0.7547073164050332	1.0
ENSG00000155366.16;SE:chr1:112703806-112704281:112704440-112705099:-	8.0	23.0	13.0	46.0	0.7942195724399915	1.0
ENSG00000155366.16;SE:chr1:112703119-112703383:112703457-112703643:-	13.0	82.0	20.0	142.0	0.8472057260199534	1.0
ENSG00000155366.16;SE:chr1:112703806-112705099:112705168-112707077:-	6.0	33.0	11.0	56.0	1.0	1.0
ENSG00000155366.16;SE:chr1:112705168-112705604:112705733-112707077:-	17.0	46.0	35.0	73.0	0.4946725750488252	1.0
ENSG00000116752.5;SE:chr1:114581391-114581498:114581630-114581498:-	48.0	4.0	122.0	8.0	0.7444118286909742	1.0
ENSG00000213281.4;SE:chr1:114709728-114713799:114713978-114716049:-	135.0	23.0	255.0	62.0	0.20474646448608638	1.0
ENSG00000009307.15;SE:chr1:114718216-114718612:114718745-114719578:-	240.0	3.0	526.0	4.0	0.6842248598309788	1.0
ENSG00000009307.15;SE:chr1:114726386-114726982:114727090-114730257:-	243.0	3.0	526.0	13.0	0.41465081734195147	1.0
ENSG00000009307.15;SE:chr1:114730648-114732603:114732816-114733731:-	240.0	6.0	518.0	21.0	0.39926494917258604	1.0
ENSG00000009307.15;SE:chr1:114736855-114737470:114737563-114737962:-	25.0	230.0	82.0	479.0	0.07290947027315883	1.0
ENSG00000009307.15;SE:chr1:114738072-114749820:114750207-114757924:-	20.0	11.0	71.0	15.0	0.046603208673827314	1.0
ENSG00000009307.15;SE:chr1:114738072-114739691:114739890-114749820:-	199.0	20.0	380.0	71.0	0.021971311801189372	1.0
ENSG00000009307.15;SE:chr1:114739890-114749820:114750207-114757924:-	201.0	10.0	380.0	33.0	0.1368938757805516	1.0
ENSG00000009307.15;SE:chr1:114718216-114717973:114718216-114718612:-	4.0	251.0	17.0	542.0	0.33953445546703487	1.0
ENSG00000009307.15;SE:chr1:114738072-114739691:114739890-114757924:-	10.0	11.0	33.0	15.0	0.11228836284108444	1.0
ENSG00000009307.15;SE:chr1:114718216-114717976:114718216-114718612:-	3.0	252.0	6.0	553.0	1.0	1.0
ENSG00000009307.15;SE:chr1:114750207-114757924:114757979-114757924:-	3.0	227.0	6.0	492.0	1.0	1.0
ENSG00000009307.15;SE:chr1:114738072-114739691:114739922-114749820:-	6.0	20.0	15.0	71.0	0.5693742452242503	1.0
ENSG00000009307.15;SE:chr1:114739890-114741526:114741673-114749820:-	8.0	203.0	44.0	386.0	0.005108315926567338	1.0
ENSG00000009307.15;SE:chr1:114750207-114757924:114757997-114757924:-	143.0	87.0	257.0	241.0	0.008223741009211796	1.0
ENSG00000052723.11;SE:chr1:114774372-114776345:114776459-114779141:-	62.0	2.0	209.0	1.0	0.1371337979324256	1.0
ENSG00000052723.11;SE:chr1:114779284-114780109:114780215-114780448:-	68.0	9.0	221.0	13.0	0.07676701723856141	1.0
ENSG00000116815.15;SE:chr1:116521983-116535964:116536228-116544310:-	50.0	4.0	174.0	11.0	0.7503658762567578	1.0
ENSG00000196505.10;SE:chr1:117920424-117929447:117929614-117929447:-	1.0	19.0	4.0	48.0	1.0	1.0
ENSG00000092607.14;SE:chr1:118885516-118890866:118890965-118899027:-	58.0	22.0	334.0	147.0	0.693119477997363	1.0
ENSG00000092607.14;SE:chr1:118885516-118883091:118885516-118899027:-	5.0	17.0	24.0	123.0	0.5428233449333668	1.0
ENSG00000092607.14;SE:chr1:118931832-118987590:118987922-118987590:-	5.0	37.0	24.0	225.0	0.5856663596713052	1.0
ENSG00000116874.11;SE:chr1:119042349-119045581:119045662-119076349:-	30.0	4.0	63.0	4.0	0.4370147956484154	1.0
ENSG00000116874.11;SE:chr1:119045662-119076349:119076607-119140554:-	30.0	3.0	63.0	7.0	1.0	1.0
ENSG00000265808.3;SE:chr1:120163370-120168839:120168949-120176306:-	162.0	559.0	329.0	1090.0	0.7442453606340763	1.0
ENSG00000265808.3;SE:chr1:120168949-120176306:120176447-120176306:-	20.0	142.0	46.0	283.0	0.6745252820239092	1.0
ENSG00000265808.3;SE:chr1:120168949-120176306:120176472-120176306:-	138.0	24.0	273.0	56.0	0.6038586815559539	1.0
ENSG00000131779.10;SE:chr1:145912566-145916816:145917018-145917700:-	79.0	7.0	53.0	6.0	0.7701580832839618	1.0
ENSG00000265241.6;SE:chr1:145926618-145926808:145926883-145927017:-	98.0	2.0	44.0	3.0	0.3275589549798329	1.0
ENSG00000265241.6;SE:chr1:145925927-145925722:145925927-145926040:-	42.0	69.0	46.0	13.0	5.035790606877049e-07	0.007587202390331282
ENSG00000265241.6;SE:chr1:145927077-145927359:145927396-145927359:-	10.0	35.0	9.0	43.0	0.6127789558584182	1.0
ENSG00000265241.6;SE:chr1:145927077-145927359:145927456-145927359:-	33.0	12.0	40.0	12.0	0.8141525678845001	1.0
ENSG00000265241.6;SE:chr1:145925927-145925730:145925927-145926040:-	1.0	110.0	3.0	56.0	0.12099390300000384	1.0
ENSG00000271601.3;SE:chr1:145936985-145937603:145937699-145942712:-	56.0	98.0	74.0	167.0	0.27256817463468913	1.0
ENSG00000159164.9;SE:chr1:149905197-149903675:149905197-149905879:-	5.0	40.0	6.0	41.0	1.0	1.0
ENSG00000159164.9;SE:chr1:149909890-149910569:149910703-149910825:-	5.0	40.0	6.0	41.0	1.0	1.0
ENSG00000159164.9;SE:chr1:149914187-149917738:149917816-149917738:-	5.0	40.0	6.0	41.0	1.0	1.0
ENSG00000014914.20;SE:chr1:149930965-149931259:149931426-149931943:-	26.0	20.0	34.0	48.0	0.13948455590620942	1.0
ENSG00000143401.14;SE:chr1:150220761-150223185:150223294-150226607:-	491.0	326.0	545.0	446.0	0.0315765425630181	1.0
ENSG00000143401.14;SE:chr1:150230693-150231776:150231926-150235732:-	1009.0	2.0	1278.0	4.0	0.7000424736239285	1.0
ENSG00000143401.14;SE:chr1:150220761-150223185:150223240-150226607:-	183.0	326.0	287.0	446.0	0.25892592890460225	1.0
ENSG00000143401.14;SE:chr1:150231926-150235732:150236121-150235732:-	15.0	994.0	18.0	1260.0	1.0	1.0
ENSG00000117362.12;SE:chr1:150266656-150265403:150266656-150267074:-	6.0	46.0	10.0	52.0	0.5922416175279548	1.0
ENSG00000117362.12;SE:chr1:150267478-150267715:150267789-150267956:-	43.0	1.0	46.0	4.0	0.3666450128507371	1.0
ENSG00000117362.12;SE:chr1:150267789-150267956:150268127-150268697:-	43.0	8.0	46.0	12.0	0.6218581695186141	1.0
ENSG00000117362.12;SE:chr1:150268127-150268697:150268960-150268697:-	6.0	38.0	10.0	40.0	0.5834605694492793	1.0
ENSG00000143384.12;SE:chr1:150577491-150578243:150578491-150578842:-	23.0	0.0	21.0	4.0	0.11052009456264741	1.0
